Feature	Gain	Cover	Frequency
mcaja_ahorro	0.0638155195880945	0.0107996567542211	0.0103323391563698
ctrx_quarter	0.0551959788749896	0.0145978172672871	0.00788240306774606
ctrx_quarter_lag1	0.0542818110115157	0.00916741704859114	0.00841499786962079
ctarjeta_visa_transacciones	0.0445080847978888	0.0104654802942306	0.00990626331487005
Visa_mpagominimo	0.0344145933740291	0.00694399076357589	0.010012782275245
cpayroll_trx	0.0340386170844549	0.0129535739086755	0.00383468257349808
mpayroll	0.0276648028407761	0.015565252516123	0.00575202386024712
mcaja_ahorro_lag1	0.0248271008925083	0.00609443822684541	0.00926714955262037
mactivos_margen	0.0218553493189197	0.0126332614374591	0.0118236046016191
ctarjeta_visa_transacciones_lag1	0.0207063192764269	0.00503088643722288	0.00607158074137196
mprestamos_personales	0.0175339079459665	0.0195964886067324	0.00575202386024712
mpayroll_lag1	0.0121553993730799	0.00646003423032411	0.00585854282062207
ctarjeta_debito_transacciones_lag1	0.0104771862839597	0.00404591746290635	0.00426075841499787
mactivos_margen_delta1	0.00883114981251662	0.00765607006382594	0.00766936514699617
mrentabilidad_lag1	0.00836679555142059	0.00642946602694432	0.00521942905837239
ccomisiones_otras_lag1	0.00813985236084661	0.00461406934995664	0.00276949296974862
Visa_msaldototal	0.00741040030071281	0.00717971980573079	0.00926714955262037
mactivos_margen_lag1	0.00691137174661446	0.0144903810561701	0.0101193012356199
mprestamos_personales_lag1	0.00683535707321417	0.00274815255012538	0.00181082232637409
ccomisiones_mantenimiento_delta1	0.00669104845147517	0.00688044586471475	0.00244993608862378
mrentabilidad	0.00666568111112567	0.00448961603855299	0.00553898593949723
mcomisiones_mantenimiento	0.0066574661150429	0.00702431749209544	0.0031955688112484
mcaja_ahorro_delta1	0.00654299989326553	0.0101353640716802	0.00553898593949723
thomebanking	0.00615599016416867	0.00292772710171066	0.00287601193012356
Visa_Fvencimiento_lag1	0.00588874988194701	0.00285392246308148	0.00585854282062207
mcomisiones_lag1	0.00581675381970646	0.00409181949011912	0.00671069450362165
mcomisiones_otras_lag1	0.00569808593716077	0.00581987255273645	0.00841499786962079
mcuenta_debitos_automaticos	0.00534808813140724	0.0143937915486565	0.00521942905837239
cpayroll_trx_lag1	0.0053368297666451	0.002987250570658	0.00170430336599915
mautoservicio	0.0052802614928082	0.0044881146723789	0.00521942905837239
ctrx_quarter_delta1	0.00527027602867706	0.00881817356651104	0.00777588410737111
canarito76	0.00502922891744478	0.00826645181591197	0.00937366851299531
mprestamos_personales_delta1	0.00498386437113766	0.0153141750973127	0.00468683425649766
Visa_mconsumospesos	0.0049252822445552	0.00555968021618431	0.00841499786962079
Master_status_delta1	0.00484141077314204	0.00045851092334483	0.000745632722624627
Master_fechaalta	0.00479353707076459	0.00978467258377471	0.00884107371112058
Visa_mconsumototal	0.00458044443825586	0.00370933008534389	0.00404772049424798
