Feature	Gain	Cover	Frequency
canarito52	0.00268641950045187	0.00466418971514288	0.00554910311007872
mautoservicio	0.00267961898701759	0.00650818649853852	0.0103239127629372
canarito12	0.00267403468540776	0.00326992689777541	0.00542005420054201
tcallcenter	0.00263509363524438	0.00377617929758348	0.00167763582397729
Visa_Fvencimiento_lag1	0.00256504421698303	0.00237531912667178	0.00503290747193186
mpagomiscuentas	0.00254470905384034	0.00651205871408608	0.00438766292424829
mrentabilidad_delta1	0.0025004432147934	0.00226867406696787	0.00438766292424829
mrentabilidad_lag1	0.00245062599559701	0.00415616697021289	0.00477480965285843
Visa_cconsumos_delta1	0.00241445827068737	0.0021275304841578	0.00258097819073429
ccallcenter_transacciones_delta1	0.00241374288518505	0.00485115672543453	0.00206478255258743
canarito1	0.0024080907921656	0.00282651180403635	0.00503290747193186
canarito80	0.00240652426568753	0.00366144502046855	0.00477480965285843
cliente_edad_lag1	0.00237176080031077	0.00286202479457192	0.00374241837656472
canarito9	0.00235947293498183	0.00283540994318846	0.00503290747193186
canarito6	0.00234835601392395	0.00354043165410098	0.00554910311007872
canarito33	0.00232260221436665	0.00283041717211429	0.00503290747193186
mrentabilidad	0.00230681608246039	0.00225491245161003	0.00451671183378501
canarito61	0.00225338616739994	0.00236644087903788	0.00516195638146858
canarito3	0.00224779519143077	0.00403659242366351	0.00580720092915215
canarito14	0.00224084949858668	0.00336323137925722	0.00516195638146858
canarito68	0.0021913296323258	0.00330926569031603	0.00477480965285843
Visa_mlimitecompra_lag1	0.00218840678106966	0.00220687111984649	0.00387146728610143
mcomisiones_delta1	0.0021825386543077	0.00397629128616803	0.00374241837656472
canarito11	0.002169162359184	0.00314245210323813	0.00593624983868886
canarito55	0.00214749922266081	0.00218446000931434	0.00451671183378501
canarito72	0.00214439178876739	0.00251532889294309	0.00490385856239515
tmobile_app	0.00213034406368716	0.00955885582143896	0.00167763582397729
canarito53	0.00212165529925571	0.00196031243620935	0.00425861401471158
canarito66	0.00210227835193367	0.003841194724898	0.00438766292424829
ccallcenter_transacciones	0.00208218788994464	0.00514404607026796	0.00245192928119757
canarito31	0.00205592866444075	0.00287590907429214	0.00412956510517486
canarito7	0.00205404082570817	0.00295287930405917	0.00542005420054201
Master_Fvencimiento	0.00205297066667455	0.00151443410946358	0.00464576074332172
canarito17	0.00203984550625074	0.00254030932457916	0.00412956510517486
canarito30	0.00202853371930612	0.00217141448861255	0.00438766292424829
Master_fechaalta_lag1	0.00202357232883022	0.0050559365902956	0.00554910311007872
canarito36	0.0020076792485232	0.00215138041450814	0.00425861401471158
canarito21	0.00199657907610692	0.00522079417808149	0.00516195638146858
cprestamos_personales	0.00199547194560589	0.00144174718662074	0.00129048909536714
canarito88	0.00199463603430053	0.00296150890771526	0.00451671183378501
Visa_mfinanciacion_limite	0.00199208897211282	0.0027442073321323	0.00425861401471158
canarito89	0.00192271912926224	0.0038767276069518	0.00464576074332172
canarito77	0.00191837033995734	0.00295371143257153	0.00438766292424829
canarito10	0.00191573107273196	0.00285547716982325	0.00438766292424829
Visa_fechaalta_lag1	0.00191046239855089	0.00415657806158952	0.00516195638146858
Visa_Fvencimiento	0.00190721154609099	0.00215082013674484	0.00374241837656472
mplazo_fijo_dolares	0.00184515351238659	0.008656397531143	0.001806684733514
ccomisiones_mantenimiento	0.00182922449647203	0.00936095510663029	0.00283907600980772
canarito83	0.00182325992584931	0.00295363849700471	0.00425861401471158
Visa_mlimitecompra	0.0018066670001407	0.00268148274466656	0.00387146728610143
Visa_mpagominimo_delta1	0.00180300920238479	0.00222633497042849	0.00374241837656472
canarito15	0.0017757202238805	0.00383108651838727	0.00477480965285843
canarito86	0.00175846875801221	0.0026827127035434	0.00412956510517486
mcaja_ahorro_dolares_delta1	0.00175570491090218	0.00365600137498131	0.00464576074332172
canarito78	0.0017551946096747	0.0024412329875594	0.00464576074332172
numero_de_cliente	0.00173037291879291	0.00305209156645345	0.00451671183378501
ctarjeta_visa_debitos_automaticos_delta1	0.00171487605585543	0.00749518042603263	0.00141953800490386
