Feature	Gain	Cover	Frequency
ctrx_quarter_lag1	0.105442661897174	0.00971846354729222	0.00972410673903211
ctrx_quarter	0.0798470005824425	0.0167817139681899	0.0100256294286145
mcaja_ahorro	0.0406172910443292	0.00668081122192686	0.00889491934268054
cpayroll_trx	0.0378072526197572	0.013885550386107	0.00474898236092266
mcuentas_saldo	0.0254964997684845	0.0129269332297671	0.0115332428765265
mpayroll	0.0243115728847529	0.0153827000028617	0.00655811849841701
mprestamos_personales	0.01973737054552	0.0165679789955082	0.00595507311925222
ctarjeta_visa_transacciones	0.0168170223293207	0.00739380904569838	0.00859339665309815
mpayroll_lag1	0.0164737271167333	0.00914597464516438	0.00821649329112016
mpasivos_margen_lag1	0.0162159731317402	0.00324646498824755	0.00391979496457108
Visa_msaldopesos	0.0159454230663797	0.00824533294623061	0.00942258404944972
mactivos_margen	0.0148669165228323	0.0128490543644988	0.0122116689280868
mtarjeta_visa_consumo	0.0123974267255576	0.00657850820524236	0.00874415799788934
mrentabilidad_annual_lag1	0.00850003220299619	0.00798558740551758	0.00716116387758179
mactivos_margen_delta1	0.00810876714597225	0.00594836331396581	0.00580431177446103
Visa_msaldototal	0.00761404944289877	0.00639548680374968	0.00859339665309815
Visa_msaldopesos_lag1	0.00749379540227666	0.00105143071646032	0.00286446555103272
ccomisiones_mantenimiento_delta1	0.00728611695646674	0.00568487339110654	0.00211065882707674
mpasivos_margen	0.00696275552313339	0.0035725671200935	0.0066334991708126
mcomisiones_otras_lag1	0.00690270239951109	0.00677496333619866	0.00934720337705412
Visa_mpagominimo	0.00679122745501835	0.00625073377307657	0.00851801598070255
thomebanking	0.00589708640263807	0.00188107014898632	0.00248756218905473
ctrx_quarter_delta1	0.00584179846924764	0.00859248071881457	0.00753806723955978
mcuenta_debitos_automaticos	0.00538337452361585	0.0136049947901866	0.00520126639529625
mactivos_margen_lag1	0.00525336062485611	0.0126933965793388	0.00610583446404342
chomebanking_transacciones	0.00516234679140975	0.00604622946982308	0.00587969244685663
mrentabilidad_annual_delta1	0.005009529723875	0.00578243257187842	0.00761344791195538
mprestamos_personales_lag1	0.00484068576228464	0.00262402481466656	0.00135685210312076
Visa_fechaalta_lag1	0.00471020939203161	0.00555854243503468	0.00535202774008744
cproductos	0.0046909400540236	0.0044517973068212	0.00391979496457108
mcomisiones_mantenimiento	0.00467322376406904	0.00552929413445678	0.00293984622342831
mcomisiones_lag1	0.00463639206327512	0.00517818424158462	0.0066334991708126
mrentabilidad_annual	0.00462614216979301	0.00253332081588881	0.00467360168852706
mcuentas_saldo_delta1	0.00453249755232248	0.00898591569395454	0.0066334991708126
cliente_edad	0.00439022308161771	0.00754403587048134	0.00791497060153777
mprestamos_personales_delta1	0.00435666795011482	0.0158934173080099	0.00422131765415347
cproductos_delta1	0.00425417382498512	0.00174453405606405	0.000979948741142771
mpasivos_margen_delta1	0.0042374233596173	0.00460074268909654	0.00444745967134027
mcaja_ahorro_lag1	0.00416892395778954	0.00338103429893667	0.00535202774008744
Master_status	0.00415039900680994	0.00451865184009843	0.00113071008593397
canarito17	0.00409570829565373	0.0045467721857114	0.00640735715362581
Master_fechaalta_lag1	0.00391164741156825	0.0066737311628353	0.00791497060153777
canarito3	0.00379101092245115	0.00456597597593707	0.00625659580883462
chomebanking_transacciones_lag1	0.00367401128616947	0.00413664811741157	0.00482436303331826
Master_fechaalta	0.00366183625101194	0.00871683953843669	0.0068596411879994
cpayroll_trx_lag1	0.00363214652664583	0.00290282958175691	0.00143223277551636
mrentabilidad_lag1	0.00354607252185349	0.00353040801854047	0.00376903361977989
canarito14	0.00354369916072487	0.0048312613460981	0.00625659580883462
Master_Fvencimiento	0.003482758535436	0.0034242267642946	0.00572893110206543
canarito16	0.00332935708648336	0.0033774398348554	0.00535202774008744
canarito9	0.00329587365937698	0.00366120439126146	0.00512588572290065
Visa_Fvencimiento	0.00327230652606304	0.00245809942679577	0.00459822101613146
canarito33	0.00325205439274469	0.00386639224950161	0.00618121513643902
canarito69	0.00314270147621299	0.00433772929151517	0.00557816975727423
canarito41	0.0031023942427006	0.00280016604782096	0.00482436303331826
canarito5	0.00310168863224559	0.00313635016953538	0.00565355042966983
canarito20	0.00305257727251049	0.00281361405519553	0.00557816975727423
canarito71	0.00299892764408721	0.0037893307946351	0.00572893110206543
Master_Fvencimiento_lag1	0.00295935062070762	0.00219190562455065	0.00459822101613146
canarito89	0.00294720069885086	0.00269511453327888	0.00512588572290065
canarito53	0.00292912999166542	0.00294760689523011	0.00505050505050505
canarito13	0.00292515815855375	0.00277498338238563	0.00572893110206543
canarito80	0.00292371709833009	0.00429162591706264	0.00527664706769184
mcomisiones_mantenimiento_delta1	0.00292093213233918	0.00133651954910686	0.000753806723955978
canarito46	0.00290278957278839	0.00377148519068841	0.00542740841248304
canarito29	0.00289810479044917	0.00378030537017681	0.00497512437810945
canarito52	0.00287974319498562	0.00445068719924495	0.00489974370571386
canarito28	0.00284954972001121	0.00282028362434732	0.00520126639529625
mcomisiones	0.00283936390192486	0.00242138377879184	0.00512588572290065
canarito49	0.00282775757949738	0.00247120297956871	0.00482436303331826
cliente_edad_lag1	0.00279882488113844	0.0031838170844835	0.00512588572290065
mcuentas_saldo_lag1	0.00276767928683633	0.00109167657794626	0.00271370420624152
canarito68	0.00276724739971758	0.005524593132277	0.00489974370571386
canarito39	0.00274485196701053	0.00287527856784301	0.00474898236092266
canarito12	0.0027407699621499	0.00518551416411778	0.00444745967134027
canarito82	0.00274010230538677	0.00263380161418851	0.00437207899894467
Visa_fechaalta	0.00273228074186824	0.0049237679311331	0.00603045379164782
canarito58	0.00271255043964507	0.00217396364470505	0.00437207899894467
mrentabilidad_delta1	0.00269354042313611	0.00255369361007337	0.00474898236092266
canarito31	0.00268880584846656	0.00265977313420374	0.00489974370571386
canarito87	0.00268337090135596	0.00444892566198169	0.00429669832654907
canarito34	0.00265751802062189	0.00222216230258928	0.00489974370571386
canarito24	0.00264519772841762	0.00284339063847852	0.00459822101613146
mtransferencias_recibidas_lag1	0.0026422816443745	0.00493261488170453	0.00474898236092266
canarito75	0.00262368944464291	0.0052554634345931	0.00505050505050505
canarito78	0.00261178180455	0.00253552675313034	0.00482436303331826
canarito1	0.0025961130180376	0.00316192547752179	0.00429669832654907
canarito50	0.00258362418809044	0.00164185267473942	0.00444745967134027
canarito79	0.00257866125455328	0.00374470875344346	0.00467360168852706
canarito73	0.00257585840968698	0.00276473898128012	0.00444745967134027
canarito6	0.00257508396720561	0.00304852138507487	0.00459822101613146
canarito11	0.00256657791709233	0.00252911954059222	0.00497512437810945
canarito7	0.00256494659555337	0.00229794945390364	0.00437207899894467
ccallcenter_transacciones_delta1	0.00253744447004456	0.00507536365062824	0.00180913613749435
canarito54	0.00252172178115805	0.00362958595746612	0.00482436303331826
canarito77	0.00249815155137824	0.0025591638347055	0.00482436303331826
canarito61	0.00245951619186036	0.00231421199447392	0.00459822101613146
canarito70	0.00245757204382135	0.00251044581781052	0.00452284034373587
canarito38	0.00244035688655251	0.00249393341379864	0.00422131765415347
mcomisiones_otras	0.00243300778346075	0.00177850299094928	0.0033921302578019
canarito56	0.00240494862956197	0.00374255100415138	0.00459822101613146
numero_de_cliente	0.00239479913652396	0.00359101239630002	0.00414593698175788
mpagomiscuentas	0.00237771405531453	0.00326566342425661	0.00188451680988994
Visa_mfinanciacion_limite	0.00236072965851259	0.00345784767510045	0.00384441429217549
canarito47	0.00236061237872796	0.00326037345825021	0.00444745967134027
canarito40	0.002353577943886	0.00211552237045419	0.00437207899894467
canarito25	0.00235318901670656	0.00188036517713324	0.00414593698175788
canarito21	0.00234740317807657	0.00278998411257585	0.00459822101613146
canarito72	0.00233930032016339	0.00226528694787019	0.00444745967134027
mtransferencias_recibidas	0.00232632992653396	0.00339325440596967	0.00316598824061511
canarito35	0.0023249790776571	0.00295350367245182	0.00444745967134027
canarito55	0.00232365673487897	0.00262018227188256	0.00429669832654907
canarito23	0.00231819322241886	0.00244339674799661	0.00414593698175788
canarito74	0.00230218203439135	0.00284885015467743	0.00444745967134027
canarito76	0.00228696963091978	0.00281887903485777	0.00482436303331826
canarito27	0.0022764975055111	0.00255529630557734	0.00452284034373587
canarito26	0.00227072837027313	0.00301486656423051	0.00497512437810945
canarito48	0.00223509603820456	0.0034889092703688	0.00399517563696668
canarito84	0.00221758939348656	0.00200585016698142	0.00437207899894467
canarito51	0.00219931206068517	0.00274306511246038	0.00437207899894467
Visa_Fvencimiento_lag1	0.0021979554362265	0.00164680175562192	0.00376903361977989
canarito19	0.00219338671491866	0.00184895912726326	0.00391979496457108
mrentabilidad	0.00219266344984483	0.00195670202801912	0.0032413689130107
canarito88	0.00218991712445242	0.00304397030096005	0.00437207899894467
canarito2	0.00218090570180873	0.00402924610177961	0.00467360168852706
canarito65	0.00217907016269645	0.00242589559865155	0.00437207899894467
mcaja_ahorro_dolares	0.00217758355966108	0.0037207200783112	0.00391979496457108
Visa_cconsumos	0.00217299872499953	0.00140076657889714	0.00293984622342831
canarito18	0.00217117542763144	0.00377140130796159	0.00452284034373587
canarito66	0.00216676004393086	0.00399791501094211	0.00399517563696668
Visa_mconsumototal	0.00216562818798375	0.00383101694038796	0.0033921302578019
canarito10	0.00214344373071345	0.00316656936805777	0.0033921302578019
canarito30	0.00213943262567302	0.00228782998451893	0.00429669832654907
canarito90	0.00210878173037858	0.00216063343009581	0.00361827227498869
Visa_mpagominimo_lag1	0.00209735742859077	0.00363534530979495	0.00361827227498869
canarito64	0.00207859376167954	0.00198781538071466	0.00391979496457108
canarito42	0.00205685929161842	0.0019913830737129	0.00391979496457108
canarito86	0.00205243291167352	0.00394983414582321	0.00399517563696668
cliente_antiguedad	0.00204936545780222	0.00221685805867193	0.00407055630936228
ccomisiones_otras	0.002047959826618	0.00473946687187166	0.00278908487863712
tcallcenter	0.00202650653164881	0.0015909180121697	0.000979948741142771
canarito45	0.00202357335051052	0.00173839990857283	0.00369365294738429
canarito4	0.00201930512673247	0.00146601841667041	0.00384441429217549
canarito36	0.00200466757391176	0.00194788898748619	0.00376903361977989
canarito8	0.00199071998020288	0.00170115776260267	0.00369365294738429
mplazo_fijo_dolares	0.00198935609910591	0.00885383609398705	0.00203527815468114
canarito59	0.00197253577036414	0.00182758687931231	0.00384441429217549
canarito63	0.00196351392722278	0.00240454833704475	0.00376903361977989
Visa_mpagominimo_delta1	0.00194752327205738	0.00270865534707462	0.0034675109301975
Visa_mpagospesos	0.00192922682365272	0.00245302541419247	0.0034675109301975
canarito22	0.00192411639962273	0.00220979406223018	0.00369365294738429
canarito60	0.001893866642552	0.00238024733261049	0.0035428916025931
canarito83	0.00188904321519351	0.00265045144309327	0.00361827227498869
canarito62	0.00187741477958725	0.00219857697844131	0.00407055630936228
mcaja_ahorro_delta1	0.00187552060050485	0.00400006026706211	0.00369365294738429
tmobile_app	0.00186541918067181	0.00734767890016281	0.00143223277551636
mcomisiones_otras_delta1	0.00185730103961668	0.00234258398826736	0.00233680084426353
ctransferencias_emitidas_delta1	0.00183775355096334	0.00735309201315114	0.0032413689130107
ctarjeta_visa_transacciones_delta1	0.00182201998731006	0.00461268437686605	0.00226142017186793
Visa_mconsumospesos_delta1	0.00182194025404776	0.00219527878101222	0.0033167495854063
canarito81	0.0018216634267759	0.00423577965312665	0.0032413689130107
ccajas_consultas	0.00180495180136221	0.00733878197690306	0.00150761344791196
ctarjeta_visa_debitos_automaticos_delta1	0.00180049722145664	0.00603737002607957	0.00128147143072516
ccomisiones_mantenimiento	0.00177173462689502	0.00930718832242217	0.00263832353384592
mtransferencias_emitidas_delta1	0.00174472264426119	0.00478262007297447	0.00301522689582391
canarito67	0.00174133572455723	0.00230793328313434	0.00407055630936228
canarito15	0.00174062500481742	0.0029113945435871	0.0034675109301975
Visa_cconsumos_delta1	0.00173942657479098	0.00150205407916543	0.00195989748228554
canarito43	0.0017216866291037	0.00402174127483733	0.00309060756821951
cmobile_app_trx	0.00169232501828801	0.00282368890610853	0.00233680084426353
Visa_msaldopesos_delta1	0.00168491365559567	0.00214968048765948	0.0032413689130107
ccaja_ahorro	0.00167557881842132	0.00594873632438934	0.00256294286145032
mtransferencias_recibidas_delta1	0.00164261943733198	0.0042317354348505	0.00309060756821951
Visa_mpagospesos_delta1	0.00163321754466713	0.00357147664464481	0.00316598824061511
Visa_mfinanciacion_limite_lag1	0.00162805030139238	0.00189246213718432	0.00263832353384592
Visa_mconsumospesos	0.00159900148154422	0.00411700528142425	0.00407055630936228
mcuenta_corriente	0.00159530999220364	0.00305236571259774	0.00301522689582391
mcomisiones_delta1	0.00159074768104118	0.00305965280139805	0.00293984622342831
canarito57	0.00154727722181412	0.00192644534998049	0.0032413689130107
mpayroll_delta1	0.00153233412496294	0.00641896504356553	0.00452284034373587
canarito37	0.00152828010714533	0.00160871364342807	0.0034675109301975
Visa_mlimitecompra_lag1	0.00149709284771272	0.00189222119743706	0.00263832353384592
Master_mfinanciacion_limite	0.00149353128691712	0.00219054743827167	0.00293984622342831
mdescubierto_preacordado	0.00147414682971357	0.00901382544038101	0.00180913613749435
canarito32	0.0014590324165039	0.00419091488744889	0.00286446555103272
canarito44	0.00139065081793837	0.00175954014047087	0.00271370420624152
mttarjeta_visa_debitos_automaticos_delta1	0.00137907842225538	0.00782710973294528	0.00226142017186793
mpagomiscuentas_delta1	0.00137398789676564	0.00738463013369739	0.00218603949947234
ccallcenter_transacciones	0.00137007183255012	0.00360945231828994	0.00128147143072516
mautoservicio	0.00133299844502907	0.00436359372719829	0.00489974370571386
canarito85	0.00128276143461221	0.00189446996841144	0.00248756218905473
chomebanking_transacciones_delta1	0.00127161842049965	0.00316999249720766	0.0032413689130107
Visa_mconsumototal_delta1	0.00126824114302885	0.00108232990049163	0.00203527815468114
mtarjeta_visa_consumo_delta1	0.00125926080579687	0.00167816140228132	0.00211065882707674
Visa_mconsumototal_lag1	0.00124382704139516	0.00203585162736184	0.00233680084426353
Master_mfinanciacion_limite_lag1	0.00122126405402915	0.00118455081918818	0.00263832353384592
mcaja_ahorro_dolares_delta1	0.00119708872163788	0.00200766881588848	0.00233680084426353
Visa_status	0.00119363877188357	0.00174790899726449	0.000452284034373587
mautoservicio_delta1	0.00116780859210516	0.00266573773150245	0.00173375546509875
Visa_mconsumospesos_lag1	0.00115430757965005	0.00176656665739638	0.00233680084426353
Visa_mlimitecompra	0.00114159597134726	0.00183295894330666	0.00203527815468114
Visa_mpagospesos_lag1	0.00111289219779589	0.0013474831999764	0.00316598824061511
mtarjeta_master_consumo	0.00109593817275631	0.00155818411658151	0.000904568068747173
mcuenta_corriente_delta1	0.00108365996178989	0.00171638693936806	0.00263832353384592
mcaja_ahorro_dolares_lag1	0.00108121503567972	0.00137200729676922	0.00271370420624152
cplazo_fijo	0.00107669619083027	0.00405301703876991	0.000979948741142771
ctarjeta_debito_transacciones_delta1	0.00104715228571334	0.0062166934486366	0.00211065882707674
ctransferencias_recibidas_lag1	0.00102346428477181	0.00178796032221376	0.00286446555103272
Visa_msaldototal_delta1	0.00102211885299245	0.00102721181001402	0.00180913613749435
mcuenta_debitos_automaticos_delta1	0.00101884314062552	0.00524242056294169	0.00158299412030755
mtransferencias_emitidas_lag1	0.00100350538985179	0.00121615675981144	0.0032413689130107
cproductos_lag1	0.00100208203702145	0.00137126841487764	0.00173375546509875
Master_status_delta1	0.000988962164775296	0.00211075890241401	0.000452284034373587
mcuenta_corriente_lag1	0.000970118896674176	0.00109114829524117	0.00180913613749435
Master_mlimitecompra	0.000951718265880875	0.00113764788172253	0.00195989748228554
Master_msaldototal	0.000937020385294628	0.00153561787832749	0.00143223277551636
cliente_antiguedad_lag1	0.000891641127646451	0.00236619608349835	0.00233680084426353
mtarjeta_master_consumo_lag1	0.000885216457123753	0.00307516932112128	0.00158299412030755
ctarjeta_master_transacciones	0.000866649289000127	0.000702971160807974	0.000603045379164782
mtransferencias_emitidas	0.000842237545998261	0.00181449046549484	0.00263832353384592
Master_msaldopesos	0.000832914694453764	0.00091800006916934	0.000829187396351576
mcuenta_debitos_automaticos_lag1	0.000800451504420228	0.00245530274098875	0.00188451680988994
mpagomiscuentas_lag1	0.000795795156962988	0.00155019562540586	0.00135685210312076
mextraccion_autoservicio_lag1	0.000751153057222412	0.00294783534180528	0.00203527815468114
ccajas_transacciones_delta1	0.000739803790807568	0.00143396986080775	0.000527664706769184
ccaja_seguridad	0.000731492703147283	0.00346960196528876	0.000979948741142771
ccuenta_debitos_automaticos	0.000730821231293489	0.000708757284219833	0.000904568068747173
ccomisiones_otras_lag1	0.000720722862272929	0.00269700100226295	0.00180913613749435
ctarjeta_visa_transacciones_lag1	0.000720160970006232	0.00298999444335831	0.00316598824061511
tcallcenter_lag1	0.000718983308139498	0.00119456141950191	0.000753806723955978
cextraccion_autoservicio	0.000696968355153321	0.00109351485898088	0.000829187396351576
tmobile_app_delta1	0.000693282636134579	0.00312050882733808	0.000753806723955978
cextraccion_autoservicio_lag1	0.000690001616070158	0.00145201535550772	0.00120609075832956
Master_mlimitecompra_lag1	0.000682327108019601	0.00102382259090263	0.00143223277551636
Visa_msaldototal_lag1	0.00065792232943974	0.00139701148831769	0.00218603949947234
mtarjeta_visa_consumo_lag1	0.000639672146070182	0.000900177666827939	0.00180913613749435
ctarjeta_master	0.000634086049892864	0.000240088426814761	0.000301522689582391
Master_msaldototal_lag1	0.000611046691210512	0.00275265451440113	0.00143223277551636
matm	0.000608545293086733	0.00223879606884422	0.00128147143072516
mautoservicio_lag1	0.000593988981240472	0.0015208313168015	0.00263832353384592
Visa_cconsumos_lag1	0.00057945766419952	0.00114752819609885	0.00158299412030755
ctransferencias_emitidas_lag1	0.000578667190900518	0.00105428629865001	0.00105532941353837
Master_mlimitecompra_delta1	0.000572534953003355	0.000547895200519142	0.00113071008593397
Visa_mlimitecompra_delta1	0.00056876200344256	0.0022145378981428	0.00105532941353837
ccajas_consultas_delta1	0.000552487940793732	0.00259713236939516	0.000603045379164782
ctarjeta_debito_transacciones_lag1	0.000549709067199447	0.00398308204620554	0.00278908487863712
Visa_mconsumosdolares_lag1	0.000545307145665097	0.00174627596119976	0.000979948741142771
Visa_mpagado	0.000530849429371038	0.00135122936686149	0.00120609075832956
mcomisiones_mantenimiento_lag1	0.000514940302424692	0.00141018643064537	0.000829187396351576
ccajas_transacciones	0.000508245530978557	0.00112802278500441	0.000452284034373587
Master_mpagominimo_lag1	0.000502515009546253	0.000929363501545436	0.000753806723955978
cmobile_app_trx_lag1	0.000502150956370368	0.000341475872459691	0.000753806723955978
ctarjeta_debito_transacciones	0.000498420482039733	0.00323923322635216	0.00391979496457108
tcallcenter_delta1	0.000477057946281936	0.000964306903852894	0.000527664706769184
mttarjeta_visa_debitos_automaticos	0.000467585469448376	0.000539699679634733	0.00180913613749435
Visa_mconsumosdolares	0.000461581957452743	0.000265606623157375	0.000753806723955978
Master_mconsumospesos_lag1	0.000450123012115883	0.000590061441027646	0.000829187396351576
cpagomiscuentas_lag1	0.000445588632265165	0.000609989835233943	0.00105532941353837
Master_mpagospesos_lag1	0.000410037526483676	0.000911268034157146	0.000904568068747173
catm_trx_other_delta1	0.000398608778708256	0.00549704747257971	0.00105532941353837
Visa_status_delta1	0.000393513789606514	0.000425852971948413	7.53806723955978e-05
cprestamos_personales	0.000389639471796698	0.000518043658203674	0.000452284034373587
ctransferencias_recibidas	0.000387299693686079	0.000520242456489735	0.00113071008593397
ctransferencias_recibidas_delta1	0.000384229447152381	0.00126438397351756	0.00128147143072516
ccallcenter_transacciones_lag1	0.000380774975242113	0.000594792783768188	0.000452284034373587
Master_mpagospesos	0.000374362426861352	0.000381134554857874	0.000527664706769184
Master_fultimo_cierre	0.000349462749843143	0.000630360844679641	0.000603045379164782
cpayroll_trx_delta1	0.000341920994723726	0.0021128309842404	0.00180913613749435
ctarjeta_visa_debitos_automaticos	0.000336951844024131	0.00311397668307916	0.00128147143072516
ccomisiones_mantenimiento_lag1	0.000333820468408225	0.001006030529122	0.000603045379164782
ccuenta_debitos_automaticos_delta1	0.000332105973154675	0.00150361751041428	0.000452284034373587
tcuentas_lag1	0.000321464866659096	0.00290610993179731	0.00067842605156038
cpagomiscuentas_delta1	0.000315886775168135	0.00301938016882909	0.000829187396351576
mextraccion_autoservicio	0.000314635382739517	0.000462181331617871	0.000753806723955978
Master_msaldototal_delta1	0.000295701405930862	0.000669241380931134	0.000452284034373587
matm_delta1	0.000288114707328646	0.00278715173199145	0.000753806723955978
ctransferencias_emitidas	0.000287890249243561	0.000382605179685564	0.000527664706769184
Master_mpagominimo	0.000287842775883815	0.00126221551579226	0.000753806723955978
ccaja_seguridad_lag1	0.000281476724515378	0.00160829244505509	0.000452284034373587
mttarjeta_visa_debitos_automaticos_lag1	0.000279679010089998	0.000750875336778886	0.00143223277551636
Master_mfinanciacion_limite_delta1	0.00027877645284461	0.000240561382614928	0.000603045379164782
Master_msaldopesos_delta1	0.000274375128601768	0.00032699093180249	0.000527664706769184
ccaja_ahorro_lag1	0.000267043560439062	0.000462607884207456	0.000376903361977989
Master_msaldopesos_lag1	0.000266084346019734	0.000321875870205208	0.000452284034373587
Visa_mpagado_delta1	0.000264682315663559	0.000906975737178269	0.000603045379164782
Visa_fultimo_cierre_lag1	0.000262024668748822	0.000204709548223375	0.000527664706769184
cplazo_fijo_lag1	0.00025870377194899	0.00066087809459308	0.000226142017186793
ccomisiones_otras_delta1	0.00025394639525974	0.000304278344961246	0.000376903361977989
ctarjeta_debito	0.000244063338018676	6.20642941540354e-05	0.000226142017186793
thomebanking_lag1	0.000237940966397262	0.00014740336789291	0.000301522689582391
matm_lag1	0.000235768804420954	0.0019836301680679	0.000753806723955978
Master_mpagominimo_delta1	0.000235281379761557	0.000353526429300181	0.000603045379164782
cprestamos_personales_lag1	0.00021507913155947	0.000460869548549482	0.000301522689582391
cseguro_accidentes_personales	0.000214945493952297	0.000834997218609405	0.000376903361977989
mplazo_fijo_dolares_delta1	0.000212990512068883	0.000204370447838349	0.000376903361977989
Visa_mfinanciacion_limite_delta1	0.000205576321014297	0.0009367612441556	0.000376903361977989
Visa_mpagosdolares_lag1	0.000183847605701029	0.000245410518120795	0.000376903361977989
ctarjeta_debito_lag1	0.000176470981948971	0.000186574816579977	0.000301522689582391
ccajas_extracciones_delta1	0.000175386303553139	0.00160280258829541	0.000376903361977989
ctarjeta_visa	0.000174568794925136	0.000142216916740886	0.000376903361977989
mplazo_fijo_dolares_lag1	0.000171842545212449	0.000470831960913762	0.000150761344791196
Master_mconsumospesos	0.000171600035452706	0.00028062877021401	0.000376903361977989
ctarjeta_master_transacciones_lag1	0.000160384237463446	0.000322443417165409	0.000301522689582391
Master_cconsumos_lag1	0.000158022323787791	0.00015558461086637	0.000452284034373587
cextraccion_autoservicio_delta1	0.000156468802960583	0.00048110491784117	0.000376903361977989
catm_trx_lag1	0.000144915411429612	0.000452672242926204	0.000452284034373587
ccajas_extracciones_lag1	0.000144760460716174	0.00128015571089899	0.000376903361977989
Visa_mconsumosdolares_delta1	0.00014404009931524	0.000100241643291317	0.000376903361977989
mextraccion_autoservicio_delta1	0.000141514197335946	0.00051425465758573	0.000301522689582391
tpaquete1	0.000137514304502636	0.00212926485974207	0.000376903361977989
ccajas_extracciones	0.000134433822850134	0.000251564297739576	0.000226142017186793
Master_fultimo_cierre_lag1	0.000126358156061863	0.000503906741625842	0.000376903361977989
Master_mconsumototal_lag1	0.000124378772574143	8.20962032147081e-05	0.000226142017186793
Visa_mpagado_lag1	0.000122369232151383	0.000268528240685201	0.000226142017186793
Visa_msaldodolares	0.000121257376661478	0.000438994004237591	0.000226142017186793
Visa_msaldodolares_lag1	0.000116842772050572	0.00085226992137929	0.000226142017186793
cseguro_accidentes_personales_lag1	0.000115476164924757	0.000690874200756901	0.000226142017186793
ccuenta_debitos_automaticos_lag1	0.000112340437636756	0.000212842603247384	0.000376903361977989
tmobile_app_lag1	0.000110868257002778	0.00157583518399153	0.000301522689582391
cprestamos_personales_delta1	0.000110428454451852	0.000350963544284934	7.53806723955978e-05
active_quarter	0.000108897203261015	7.14109716086632e-05	0.000150761344791196
Master_mpagosdolares_lag1	0.000105164099399275	0.000294310578380361	0.000150761344791196
Master_mconsumospesos_delta1	9.89395814578159e-05	0.000409301303681425	0.000301522689582391
Visa_mpagosdolares_delta1	9.4781985836631e-05	5.2112590222967e-05	0.000150761344791196
